朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
宋,煮散,内,9145.0,来苏散,《太平惠民和剂局方》卷二续添诸局经验秘方,柴胡  甘草(炙)  干姜各60g  肉桂(不见火)  桔梗  防风  荆芥穗  五加皮各30g　芍药15g  麻黄(去节)  陈皮(去白)各45g  黄芪(蜜水浸一宿，炙)7．5g,30g,解表散寒，健脾和中。,祛风解表(风寒),四时温疫、伤寒，身体壮热，头痛憎寒，项脊拘急，浑身疼痛，烦渴闷乱，大小便涩，嗜卧少力，不思饮食。,上为细末。每次6g，用水150ml，入生姜3片，同煎至120ml，去滓。,热服，不拘时候。,,y,12.0,,,
元末,汤,内,9242.0,连翘饮子,《银海精微》卷下,连翘  当归  菊花  蔓荆子  甘草　柴胡  升麻  黄芩  黄芪  防风  羌活  生地黄各等分,等分,疏风清热，清肝明目。,祛风解表(风热)　目,目中恶翳，及大眦隐涩，小眦紧，久视昏花，近风有泪。,水煎，去滓,食后服,,n,12.0,,,
金,膏,外,9279.0,吹云膏,《兰室秘藏》卷上,细辛o．3g  升麻  蕤仁各0．9g  青皮  连翘  防风各1．2g  柴胡1．5g  生甘草  当归身各1．8g  荆芥穗3g(微取浓汁)  生地黄4．5g  拣黄连9g,1.2g,祛风清热，养血明目。,祛风解表(风热)　目,目中泪下，及迎风寒流泪，羞明怕日，常欲闭目，喜在暗室，久则翳膜遮睛。,上叹咀。除连翘外，用澄清水500ml，先熬余药至250ml，入连翘同熬至150ml，去滓，入银石器内，文武火熬至滴水成珠，加熟蜜少许，熬匀。,点眼,,y,12.0,,,
宋,煮散,内,9829.0,羌活汤,《圣济总录》卷六,羌活  防己  羚羊角(镑)  升麻  黄芩  蔓荆实(去皮)各45g  犀角(镑)60g  茯神(去木)  葛根(锉)  甘草(炙)各37．5g  防风22g  麻黄(去根、节，煎，掠去沫，焙干)30g,22g,凉肝熄风，清心通窍。,止痉(破伤风),破伤风。身如铁石，或如角弓反张，口噤不开。,上为粗末。每次9g，用水150ml，入地黄汁30ml，薤白6．6cm，煎至140ml，去滓。,空心、日午、临卧温服。如病急，不拘时候服。盖覆汗出即愈,,y,12.0,,,
宋,煮散,内,9831.0,羌活汤 ,《圣济总录》卷七,羌活30g  羚羊角(镑)15g  麻黄(去根、节，先煎，掠去沫，焙用)30g  防风15g  独活15g  旋覆花(炒)30g  人参  白茯苓  当归(切，焙)  麦冬(去心)  龙齿(捣)各15g  杏仁(汤浸，去皮、尖、双仁，炒)30g,15g,祛风扶正，化痰通窍。,中风(中经)虚,中风，气血两虚，风痰阻络，舌强不得语，手足举动不得。,上为粗末。每次30g，以水450m1，煎取225m1，去滓。,分三次温服，空心、日午、夜卧各一次,,y,12.0,,,
宋,煮散,内,9844.0,羌活散,《太平圣惠方》卷十九,羌活30g  汉防己30g  荆芥30g　薏苡仁60g  防风30g  麻黄45g(去根、节)  酸枣仁30g  黄松节30g  附子45g(炮裂，去皮、脐)　川芎30g  天麻45g  道人头30g,30g,祛风除湿，活血通痹。,胜湿止痛,风痹，手脚不仁。,上为细散,每次6g，温酒调服，不拘时候。,,y,12.0,,,
明,汤,内,9867.0,羌活芎藁汤,《审视瑶函》卷三,半夏(jiang汁炒)  杏仁(去皮、尖)  川羌活  藁本  川芎  防风  白茯苓  甘草  白芷　麻黄  广陈皮  桂枝各等分,等分,祛风解表，散寒止痛。,祛风解表(头痛),风寒客于太阳经所致的头风头痛，夜热恶寒。,上锉一剂。水煎，去滓。,温服,,n,12.0,,,
清,汤,内,10064.0,补中益气汤,《医方一盘珠》卷三,黄芪  当归各9g  白术  广陈皮　川升麻各2．4g  人参  柴胡  甘草各1．8g  桂枝  防风  木通各3g  木瓜2．4g,3g,补中益气，祛风利湿。,祛风解表(虚感),体虚冒风发肿,姜皮为引，水煎，去滓。,温服,,y,12.0,,,
清,汤,内,10415.0,附子败毒散,《医宗金鉴》卷六十四,羌活3g  川附子(制)3g  白僵蚕(炒)9g  前胡3g  连翘(去心)4．5g  生黄芪4.5g  蔓荆子4.5g  陈皮3g  防风3g  白茯苓4．5g　金银花6g  甘草(节)1.5g,3g,祛风胜湿，解毒消瘰。,透疹　散结,湿毒瘰疬,生姜1片为引，用水600m1，煎至200m1，去滓。,食远温服,,y,12.0,,,
清,丸,内,10617.0,青葙丸,《医宗金鉴》卷七十八,菟丝子30g  茺蔚子3Og  生地黄60g  青葙子60g  防风30g  五味子9g  黑参30g  柴胡30g  泽泻30g  细辛9g  车前子30g  茯苓30g,30g,补肾养肝，疏风清热。,明目　肝肾虚,肝肾阴虚，风热上侵，眼目初则红肿疼痛，涩泪难开，久则渐重，遂生翳膜，视物昏暗。,上为细末，炼蜜为丸，如梧桐子大。,每次9g，空心用茶清送服。,,y,12.0,,,
元末,汤,内,10840.0,拨云散,《银海精微》卷下,黄芩  甘草  藁本  栀子  防风  菊花  密蒙花  连翘  桔梗  薄荷  赤芍药  白蒺藜,wbz,清热疏风，退翳明目。,祛风解表(风热)　目,风热上攻，眼赤涩肿痛，年深有红翳于乌睛上者。,水煎，去滓。,食后服,,n,12.0,,,
清,汤,内,10911.0,败毒散,《仙拈集》卷一,防风  荆芥  羌活  前胡  升麻  干葛  赤芍  桔梗  川芎  白芷  牛蒡子  甘草,wbz,祛风解表，解毒消肿。,祛风解表(风热),天行时疫，头面肿大，咽喉不利，舌干口燥，憎寒壮热，四时瘟疫。,加生姜、葱白，水煎，去滓。,热服。出汗。,,n,12.0,,,
元末,汤,内,10936.0,明目菊花散,《银海精微》卷上,菊花  车前子  熟地黄  木贼  密蒙花  薄荷  连翘  白蒺藜  防风  荆芥穗  甘草 川芎各等分,等分,祛风清肝，滋肾明目。,明目　肝热,肝风上攻，内有积热，久则肾虚，眼中常发热或赤痛，渐渐生白翳膜，初起时如碎米，久则成片遮满乌睛，凝结如玉色。,水煎，去滓。,温服。,,n,12.0,,,
清,膏,外,11299.0,肿毒疮疖膏,《疡医大全》卷七,当归  金银花  防风  马钱子  玄参  生甘草  白及  石菖蒲  连翘  生大黄  白芷 生地黄各12g,12g,清热解毒，散结消肿。,透疹　散结,痈疽。,麻油620g，同药一处入锅内熬枯，滤去滓；复入净锅，熬至滴水成珠为度，入飞过黄丹250g收成膏；离火，入白蜡、黄蜡各6g，化尽；再入乳香(去油)、没药(去油)、轻粉各6g(研细末)，摊布上。,贴患处。,,y,12.0,,,
宋,丸,内,11318.0,兔肝丸,《圣济总录》卷一O二,兔肝(慢火炙干)2具  柏子仁  熟地黄(焙)  防风各30g  五味子  车前子  细辛 菟丝子(jiu浸一宿，别捣为末)各15g  川芎  枸杞子  山药各30g,30g,补肾养肝，祛风明目。,明目　肝热,肝肾两虚，风邪上侵，目视昏暗，冷泪时出。,上为末，炼蜜为丸，如梧桐子大。,每次20丸，渐加至30丸，空心用酒送服，一日二次。,,y,12.0,,,
明,汤,内,11405.0,泻心汤,《异授眼科》,通草  山栀  黄连  生地  甘草  滑石  荆芥  防风  当归  芍药  大黄  紫草,wbz,清心泻火，凉血消肿。,祛风解表(风热),夏月眼红，胬肉攀睛，热泪不止，刺痛难开，身热，口舌生疮。, 水煎，去滓。,温服。,,n,12.0,,,
清•洪正立,汤,内,377.0,十全润？（‘病’里是“至”）汤  ,《医学入门万病衡要》卷五,人参9g  黄芪6g  当归9g  川芎1.5g  地黄9g  白芍2.4g  防风3g  羌活1.8g 荆芥2.1g  葛根3g  黄芩3g  附子1.5g  甘草1．5g,3g,补气养血，疏风清热。,止痉　虚,气血两亏，风邪乘袭，发热口噤，手足挛缩，角弓反张。,水煎，去滓。, 温服。,,y,13.0,,方中人参、黄耆补气扶正，当归、川芎、芍药、地黄养血和血，防风、羌活、荆芥疏散风邪，葛根、黄芩解肌清热，附子引导诸药以行经络，甘草缓急以和药性。配合成方，共奏补气养血，疏风清热之功。,
宋,丸,内,1327.0,大黄丸 ,《圣济总录》卷一O九,大黄(锉，炒)  黄芩(去黑心)各60g 人参  地骨皮(洗去土，焙)  决明子(微炒)  防风(去叉)  石胆  地肤子  黄连(去须)  甘草(炙，锉)  车前子各30g  免肝三具(洗，切，炙干)  萤火虫100枚(去翼，焙干),wbz,疏风清热，养肝明目。,祛风解表(风热)　目,风热上侵，眼生赤脉胬肉。,上为细末，用鲤鱼胆拌为剂，更捣令匀，为丸如梧桐子大,每次20丸，食后用温水送服，临卧再服。,去叉,n,13.0,,,
宋,煮散,内,1412.0,大防风汤,《百一选方》卷三,防风(去芦)  白术  杜仲(去粗皮，炒令丝断)  川当归(洗)  熟地黄(洗)  白芍药 黄芪(微炒)各二两  羌活(去芦)  牛膝(去芦)  甘草(炒)  人参(去芦)各30g  附子(炮，去皮、脐) 川芎各45g(抚芎不可用),二两,补气养血，祛风除湿。,胜湿止痛(虚痹),痢风，患痢后脚痛痪弱，不能行履；鹤膝风，两膝肿痛，髀胫枯腊，但存皮骨，拘挛蜷卧，不能屈伸。,上为粗末。每次15g，水220m1，加生姜7片，大枣1枚，同煎至180m1，去滓。,食前温服。,去芦,y,13.0,,本方所治之证，是由气血两虚，外感风湿所致。方中归、芎、芍药、熟地补血，参、耆、白术、甘草补气，羌活、防风散风湿以利关节，牛膝、杜仲补肝肾以强腰膝，附子以行参、耆之气而走周身脉络。配合成方，既补气血，又祛风湿，除适用于痢疾后所患痢风、鹤膝风外，对于风寒湿痹见有气血两虚症状者，用之亦颇适宜。,
元·王好古,煮散,内,1417.0,大羌活汤 ,《此事难知》卷上, 防风  羌活  独活  防己  黄芩  黄连  苍术  白术  甘草(炙)  细辛各9g  知母 川芎  地黄各30g,9g,祛风散寒，化湿清热。,祛风解表(风寒湿),外感风寒湿邪，里有蕴热，头痛，发热恶寒，口干而渴，心烦腹满。,上畋咀。每次15g，用水300ml，煎至220ml，去滓。, 热饮。,,y,13.0,,,
宋,煮散,内,1779.0,川芎当归散,《妇人大全良方》卷四,川芎30g  当归22．5g  羌活  旋覆花  华阳细辛  蔓荆子  防风  石膏  藁本  荆芥穗  半夏曲  生地黄  甘草各15g,15g,祛风清热，行血止痛。,祛风解表(风热头痛),妇人血风头痛。,上父咀。每次9g，用水150ml，加生姜3片，煎至100ml，去滓。,温服。,,y,13.0,,,
清,丸,内,2136.0,天麻丸,《傅青主女科》,天麻3g  防风3g  川芎2g  羌活2g  人参  远志  柏子仁  山药  麦冬各3g  酸枣仁308  细辛3g  南星曲2．5g  石菖蒲3g,3g,祛风通络，养心安神。,产后中风　虚,产后中风，恍惚语涩，四肢不利。,上为细末，炼蜜为丸，如梧桐子大，辰砂为衣。,每次60～70丸，清汤送服。,,y,13.0,,,
宋,散,内,2142.0,天麻散 ,《太平圣惠方》卷十九,天麻15g  白附子15g(炮裂)  羌活15g  防风15g  牛膝22．5g  麻黄30g(去根、节)  川芎22．5g  萆薢22.5g(锉)  独活15g 当归15g(锉，微炒)  桂心15g  干蝎7．5g(微炒) 白僵蚕15g(微炒),15g,祛风除湿，活血通络。,止痉,风湿痹。身体顽麻，皮肤瘙痒，筋脉急，言语謇涩，手足不遂。,上为细散。,每次6g，暖竹沥酒调服，不拘时候。,,y,13.0,,,
宋,丸,内,2248.0,天麻地榆丸 ,《圣济总录》卷九,天麻  地榆  玄参  金铃子  乌头(去皮、脐，生用)  乌药(锉)  防风  乳香(研) 麝香(研)  冰片(研)  朱砂(研，水飞)  没药(研)各30g  自然铜(研一复时，极细为度)15g ,30g,祛风理气，活血通络。,止痉,风痱，身体不痛，四肢刁；收，神志不舌L。,上药除乳香等别研外，余药焙干，为细末，入前研药拌匀，炼蜜为丸，如鸡头子大。,每次3～5丸，空心、日午、临卧用茶或酒化服；爵吃亦得。,,y,13.0,,,
宋,散,内,2278.0,开明散,《仁斋直指》卷二十,蒺藜(炒，去刺)  防风  羌活  川芎  天麻  茯苓  蝉蜕(去足)  苍术(童便浸一宿，焙)各15g  华阴细辛  荆芥  茺蔚子  甘草(炙)各7．5g  甘菊(去萼)60g,15g,祛风退翳，明目清肝。,明目　肝热,风毒气上攻，眼生障膜。,上为末；,每次6g，加盐1点，食后用沸汤调服。,,y,13.0,,,
清·何镇,丸,内,2825.0,五子内消丸,《何氏济生论》卷六,橘核  香附子  花椒子(黑者)  山栀  山楂子  苍术各51s  甘草  茴香  黄柏 元胡索  汉防己  防风各30g  人参15g,30g,疏肝理气，清热化湿。,散肝舒脾,肝气郁结，湿热下注，致患疝气。,上为末，炼蜜为丸。,每次9g，空心用盐汤送服。再用茅术煎汤，先熏后洗，毛孔内出水珠者，其病自消，不可间断。,,y,13.0,,,
宋,煮散,内,3089.0,内补汤,《鸡峰普济方》卷十七,熟地黄  杜仲各24g  黄芪18g 枳壳  茯苓  陈皮  人参各12g  防风  川芎  白芍药各9g  山药  甘草  山茱萸各6g,9g,补血益气，祛风除湿。,其它祛风除湿　虚,血虚气涩，风邪稽留，手臂麻重。,上为粗末。每次6g，用水150m1，加生姜3片，大枣l枚，煎至90m1，去滓。,食前温服。,,y,13.0,,,
金,汤,内,3122.0,内托复煎散,《素问病机气宜保命集》卷下,地骨皮  黄芪  芍药  黄芩  白术 茯苓  人参  柳桂(味淡者)  甘草  防己  当归各30g  防风60g,60g,祛风湿，散郁热，补胃气。,透疹,阴疽痈毒，肿锨于外，根盘不深，形证在表，其脉多浮，痛在皮肉。,上哎咀。先以苍术500g，用水2．5L，煎至1．5L，去滓，入前味十二味，再煎至500～600m1，绞取清汁；又煎苍术滓为汤，去滓，再依前煎十二味滓，取汁去滓。,第一次煎汁分作三至四次温服；如未已，再作半料服之。继以第二次煎汁，终日服之。,,y,13.0,,,
宋,散,内,3151.0,内消昆布散,《太平圣惠方》卷六十六,昆布30g(洗去咸味)  海藻30g(洗去咸味)  枳壳30g(麸炒微黄，去瓤)  牛蒡子15g(微炒)  连翘15g  防风15g(去芦头)  玄参15g  何首乌30g  牵牛子15g(微炒)  甘草15g(炙令微赤，锉)  川大黄15g(锉碎，微炒)  皂荚子仁50枚(微炒令黄)  牡荆子30g,15g,清热化痰，软坚散结。,透疹, 痰热郁结，致生瘰疬肿结。,上为细散。,每次6g，食后煎葱汤调服。,去芦头,y,13.0,,,
宋,丸,内,3193.0,仁寿丸 ,《三因极一病证方论》卷二,附子(炮熟，去皮、脐)30g  桂心 白茯苓  山茱萸  五味子  杜仲(去皮，姜制，炒断丝)  续断  枸杞子  熟地黄(洗)  巴戟(去心)  菟丝子(jiu浸湿，研)  防风各15g  牛膝(jiu浸)60g,15g,温补肝肾，散寒祛风。,止痉　虚,肝肾气虚，风冷所中，筋脉瞷动，脚膝软弱，手足拘挛。,上为末，炼蜜为丸，如梧桐子大。,每次30～50丸，空腹时用温酒或盐汤送服。,,y,13.0,,,
清,丸,内,3508.0,牛黄抱龙丸,《同寿录》卷三,冰片  麝香  真西牛黄各4．5g  雄黄  琥珀  僵蚕  羌活  白附  防风  天麻  全虫梢各27g  真天竺黄  川贝各90g,27g,清热开窍，熄风化痰。,止痉(小儿惊风),小儿急慢惊风，身热昏睡，痰涎壅盛，喘嗽气粗，抽搐上视；一切伤风发热，瘟疫蛊毒。,"上为极细末，加胆星90g，用钩藤、甘
草熬汁拌药，量加炼蜜为丸，如芡实大。",每次1丸。如感寒，以生姜紫苏汤化服；感热，以薄荷汤送服；惊搐，以灯心汤送服。,,y,13.0,,,
金,汤,内,3611.0,升阳除湿汤 ,《脾胃论》卷下,甘草  大麦芽面(如胃寒腹鸣者加)  陈皮  猪苓各o．9g  泽泻  益智仁  半夏  防风  羌活  神曲  柴胡  升麻各1.5g  苍术3g,1.5g,升阳除湿。,散肝舒脾(升阳),脾虚湿盛，不思饮食，肠鸣腹痛，泄泻无度，小便黄少，四肢困倦。,上畋咀，作一服。用水600ml，加生姜3片，大枣2枚，同煎至200ml，去滓。,空心温服。,,y,13.0,,方中升麻、柴胡升发清阳；羌活、防风、苍术祛风胜湿；猪苓、泽泻利水渗湿；陈皮、半夏行气化湿；神曲、麦芽消滞和中；泄泻无度，故用益智仁温中止泻；甘草、大枣补脾益气；生姜温中散寒。诸药合用，共奏升阳除湿之功,
清,汤,内,3636.0,升麻消毒饮,《医宗金鉴》卷七十四,当归尾  赤芍  金银花  连翘(去心)  牛蒡子(炒)  栀子(生)  羌活  白芷  红花  防风  甘草(生)  升麻  桔梗各6g,6g,祛风胜湿，清热解毒。,止痒,风邪与湿热相搏，致生黄水疮，形如粟米而痒兼痛，破流黄水，浸淫成片。,每味用6g为大剂，4．5g为中剂，3g为小剂。用水400m1，煎取320m1，去滓。,空腹热服。,,y,13.0,,,
明,其他,内,3961.0,风药圣饼子,《医学纲目》卷十,川乌(生)  草乌  麻黄(去节)各60g  苍术  何首乌  白附子  白僵蚕  川芎各15g  防风  干姜各7.5g  雄黄13．8g  藿香荆芥各7．5g,7.5g,祛风燥湿，活血通络。,中风(中经),风湿侵入经络，半身不遂，手足顽麻，口眼喁斜，痰涎壅盛。,上为末，醋糊为丸，如梧桐子大，再捏作饼子。,嚼碎，食后用茶汤送下,,y,13.0,,,
清,汤,内,4158.0,巴戟天汤,《张氏医通》卷十四,巴戟天6g(去心)  附子(炮)  五加皮(酒洗)  石斛  甘草(炙)  茯苓  当归各3g 牛膝(jiu炒)  川萆薢(盐、jiu炒)各45g  肉桂  防风  防己(酒洗)各1.5g  生姜3片,1.5g,温阳散寒，祛风通络。,胜湿止痛,冷痹，脚膝疼痛，行步艰难。,水煎，去滓。,空心温服。,,y,13.0,,,
"清·焦氏(佚名)撰,刊于1868年",汤,内,4476.0,甘桔汤,《焦氏喉科枕秘》卷二,当归(酒洗)  川芎  薄荷(炒)  黄芩  山栀  连翘  甘草  银花  玄参  防风  桔梗　荆芥  大黄(jiu浸),wbz,清心解毒,散肝舒脾(散伏火),心经积热，舌上生疮，状似杨梅，作事心烦者。,用水400m1，水煎，去滓。,温服，一日二次。,,n,13.0,,,
宋,丸,内,4546.0,石斛丸,《圣济总录》卷一一四,石斛  黄芪  鹿茸(去毛，jiu浸一宿，酥炙)  地骨皮  附子(炮裂，去皮、脐)各30g  菟丝子(jiu浸，别捣)  山茱萸各37．5g  远志  熟地黄(焙)  菖蒲(米泔浸一宿，锉，焙)  防风各22．5g  桂15g  玄参30g,22.5g,补肾聪耳,其它祛风通窍　耳　虚　,肾虚耳内作声，或如蝉噪，或如风水声，诊其左手尺脉微而细，右手关脉洪而大。,上为末，入菟丝子末再罗，炼蜜为丸，如梧桐子大。,每次30丸，空心用温酒送服。以愈为度。,,y,13.0,,,
